code,gailv,name
300732,0.16553678795946788,设研院
300732,0.16553678795946788,设研院
2695,0.027432954579539336,煌上煌
625,0.4041712998479057,长安汽车
603001,0.05308265303523273,奥康国际
603959,0.06125842445925943,百利科技
600971,0.2859059693215506,恒源煤电
601139,0.05953966214895072,深圳燃气
2866,0.16553678795946788,传艺科技
600987,0.1410071508997499,航民股份
300274,0.3398366751521496,阳光电源
300349,0.17300624271793993,金卡智能
600628,0.039236483830064145,新世界
600822,0.011855202811194659,上海物贸
300138,0.04402522231518082,晨光生物
600548,0.1033687280548482,深高速
2217,0.09219725482788013,合力泰
603458,0.16553678795946788,勘设股份
603496,0.16553678795946788,恒为科技
300232,0.04496101890253933,洲明科技
2581,0.08245577640057121,未名医药
2745,0.11464458805974148,木林森
600004,0.23893850528692553,白云机场
876,0.13908300970895326,新希望
600629,0.09788236973809314,华建集团
300731,0.16553678795946788,科创新源
600461,0.040364161147403245,洪城水业
603056,0.16553678795946788,德邦股份
2206,0.033147876741760056,海利得
2237,0.11237316781341423,恒邦股份
600012,0.09341711773838002,皖通高速
601107,0.06732866191040847,四川成渝
603311,0.013623365172072396,金海环境
2617,0.08956944816462235,露笑科技
603331,0.03186084419093331,百达精工
2652,0.008233271850580563,扬子新材
983,0.0862244565450001,西山煤电
601579,0.017849341350971226,会稽山
2088,0.21757354488888456,鲁阳节能
600665,0.07433411918618696,天地源
600293,0.042982795376166505,三峡新材
2195,0.09567004617013883,二三四五
2071,0.08850784189141019,长城影视
600917,0.019582276118426657,重庆燃气
2057,0.08259281899794362,中钢天源
2236,0.456476852038268,大华股份
883,0.14550024409511153,湖北能源
300033,0.152086330703952,同花顺
600420,0.04095408694019981,现代制药
300373,0.13443616491266322,扬杰科技
601985,0.16413224333647033,中国核电
2442,0.02423259696952724,龙星化工
2820,0.16553678795946788,桂发祥
603278,0.16553678795946788,大业股份
603278,0.16553678795946788,大业股份
2852,0.16553678795946788,道道全
2595,0.13055640686758563,豪迈科技
488,0.5129136688500183,晨鸣纸业
600622,0.08389716662982986,光大嘉宝
600196,0.3750058364131559,复星医药
603660,0.16553678795946788,苏州科达
2831,0.16553678795946788,裕同科技
300396,0.08608722682417767,迪瑞医疗
603006,0.034783375619258435,联明股份
600815,0.10196779202440956,厦工股份
300101,0.029119573871735697,振芯科技
601607,0.4017841198736861,上海医药
300701,0.16553678795946788,森霸传感
300701,0.16553678795946788,森霸传感
2370,0.020373112403866876,亚太药业
600035,0.03688679380432673,楚天高速
78,0.08132738087705738,海王生物
300046,0.03214807956692756,台基股份
603528,0.018402084013357755,多伦科技
601952,0.16553678795946788,苏垦农发
603,0.13629151142825593,盛达矿业
603018,0.08052735066897926,中设集团
756,0.060762825598559174,新华制药
600856,0.0808022335681484,中天能源
300473,0.11017008951801963,德尔股份
600315,0.18347589507739848,上海家化
2873,0.16553678795946788,新天药业
300384,0.049094571401403976,三联虹普
600185,0.01374788571790689,格力地产
411,0.01990474524889426,英特集团
300324,0.03932443279355097,旋极信息
2793,0.04360306204956524,东音股份
2573,0.17673753654597857,清新环境
603655,0.16553678795946788,朗博科技
603655,0.16553678795946788,朗博科技
603181,0.16553678795946788,皇马科技
300006,0.020506755142853973,莱美药业
300718,0.16553678795946788,长盛轴承
2842,0.16553678795946788,翔鹭钨业
300017,0.03541452422186522,网宿科技
300244,0.08037968671002607,迪安诊断
2557,0.06123770495807571,洽洽食品
600623,0.1008253286691227,华谊集团
600393,0.19129366163565353,粤泰股份
600997,0.0752039296469812,开滦股份
601200,0.029573544847717344,上海环境
2025,0.03814286886049206,航天电器
600873,0.05846570110576212,梅花生物
2345,0.03608637156360222,潮宏基
300623,0.16553678795946788,捷捷微电
600015,0.16553678795946788,华夏银行
601601,0.16553678795946788,中国太保
600557,0.029955898788080772,康缘药业
300067,0.02004129839156126,安诺其
603599,0.15194887029658452,广信股份
2756,0.11681116031998952,永兴特钢
300418,0.21487894271346777,昆仑万维
617,0.2279596989481038,中油资本
300493,0.013921194172916256,润欣科技
601828,0.27765563973671376,美凯龙
603609,0.139353011455459,禾丰牧业
2839,0.16553678795946788,张家港行
600383,0.31465319719306684,金地集团
601360,0.1722603810690609,三六零
300522,0.019834812972471777,世名科技
300600,0.036058987611405524,瑞特股份
600771,0.15311074160976165,广誉远
552,0.07604569883836677,靖远煤电
2407,0.01564515681172679,多氟多
600299,0.08117926294079408,安迪苏
600335,0.055211784875314175,国机汽车
300016,0.027677020534911542,北陆药业
2251,0.06556410379210402,步步高
300715,0.16553678795946788,凯伦股份
300715,0.16553678795946788,凯伦股份
300027,0.04648531453490632,华谊兄弟
600371,0.026290264183368522,万向德农
600814,0.0073039049627024255,杭州解百
300204,0.06059230815640444,舒泰神
603985,0.16553678795946788,恒润股份
798,0.04442941351056136,中水渔业
2067,0.10427627263849536,景兴纸业
2868,0.16553678795946788,绿康生化
2868,0.16553678795946788,绿康生化
603527,0.16553678795946788,众源新材
603527,0.16553678795946788,众源新材
603116,0.029162651489161803,红蜻蜓
600295,0.07156098687833228,鄂尔多斯
2138,0.08701273109039442,顺络电子
300435,0.004632911069889102,中泰股份
600976,0.05554117474904386,健民集团
300145,0.13325597645893444,中金环境
603601,0.018515421177374595,再升科技
603630,0.16553678795946788,拉芳家化
2051,0.25223639803113074,中工国际
300026,0.02788579778393641,红日药业
2650,0.0020967753908580807,加加食品
2349,0.025507591183691815,精华制药
300716,0.16553678795946788,国立科技
300441,0.031183481777095557,鲍斯股份
510,0.0032787266112183854,金路集团
600636,0.024365604454086705,三爱富
2083,0.050892658900892486,孚日股份
300572,0.1229554043191583,安车检测
2097,0.043495470109262156,山河智能
300622,0.16553678795946788,博士眼镜
961,0.06560006169154704,中南建设
2376,0.0682756882753436,新北洋
600113,0.04436346496181359,浙江东日
2721,0.08576671990406272,金一文化
300640,0.16553678795946788,德艺文创
601326,0.16553678795946788,秦港股份
636,0.05650632898713129,风华高科
600028,0.18490828896281997,中国石化
300322,0.018514823431681794,硕贝德
603520,0.007699993241945777,司太立
300184,0.07947182954129127,力源信息
603768,0.16553678795946788,常青股份
601000,0.05333711389432802,唐山港
600182,0.005839675022653139,S佳通
600711,0.21418550719262344,盛屯矿业
600522,0.11094052819810987,中天科技
70,0.059151516563923374,特发信息
613,0.011474495829936373,大东海A
2397,0.011906345174003036,梦洁股份
603989,0.06049590347326245,艾华集团
600529,0.03849069822273668,山东药玻
603680,0.16553678795946788,今创集团
603978,0.16553678795946788,深圳新星
59,0.272960494218627,华锦股份
300199,0.012912923161127264,翰宇药业
2449,0.08235165713575121,国星光电
603081,0.16553678795946788,大丰实业
2475,0.22262617625694067,立讯精密
2145,0.03707395474371888,中核钛白
601966,0.16553678795946788,玲珑轮胎
603178,0.16553678795946788,圣龙股份
2608,0.18566513307257293,江苏国信
2843,0.16553678795946788,泰嘉股份
300035,0.011331229237239615,中科电气
603499,0.16553678795946788,翔港科技
603499,0.16553678795946788,翔港科技
300488,0.035061818367712695,恒锋工具
603159,0.16553678795946788,上海亚虹
603669,0.03276366096155587,灵康药业
600742,0.04733764323834527,一汽富维
2281,0.02007436667286848,光迅科技
603386,0.16553678795946788,广东骏亚
300580,0.16553678795946788,贝斯特
603876,0.16553678795946788,鼎胜新材
603876,0.16553678795946788,鼎胜新材
600551,0.04871604287138145,时代出版
2789,0.057824141279524524,建艺集团
601789,0.007297430707201624,宁波建工
2668,0.05367597938741446,奥马电器
603158,0.034882702834765134,腾龙股份
300736,0.16553678795946788,百华悦邦
600270,0.17485712637868478,外运发展
2802,0.020349111500562858,洪汇新材
300697,0.16553678795946788,电工合金
300697,0.16553678795946788,电工合金
300487,0.041732019257173486,蓝晓科技
810,0.041842828157591126,创维数字
2632,0.030144535750852124,道明光学
889,0.013290908067032807,茂业通信
603168,0.0074788465516621525,莎普爱思
603611,0.013429570694373838,诺力股份
600153,0.2875766341851416,建发股份
300226,0.038641553614728534,上海钢联
2186,0.029379870265722655,全聚德
603108,0.035050294001246124,润达医疗
600577,0.021303887522674658,精达股份
600597,0.05303882675356921,光明乳业
603566,0.005758678904644217,普莱柯
300717,0.049272102327862714,华信新材
601669,0.20260329677691785,中国电建
600125,0.02012248461371617,铁龙物流
600208,0.13326475719434916,新湖中宝
2014,0.05804252838939518,永新股份
2022,0.02769669253793342,科华生物
2742,0.14183513988140464,三圣股份
300660,0.16553678795946788,江苏雷利
2551,0.019341682696462456,尚荣医疗
2717,0.10377870125699404,岭南股份
2244,0.1457512381349173,滨江集团
2741,0.03175137778359837,光华科技
300065,0.014193764239889637,海兰信
300326,0.0071972179094651825,凯利泰
600723,0.020748325398918403,首商股份
26,0.03171524519386809,飞亚达A
2104,0.011256282299655793,恒宝股份
981,0.12765250546586784,银亿股份
100,0.1741688550015876,TCL集团
600438,0.32533547363762194,通威股份
36,0.22534266966932492,华联控股
600619,0.030950912499824824,海立股份
601311,0.0341460444894185,骆驼股份
725,0.18164394526759725,京东方A
2923,0.07712239933536796,润都股份
600240,0.23585432221637428,华业资本
2871,0.16553678795946788,伟隆股份
300031,0.03286234231286682,宝通科技
66,0.02097157297873994,中国长城
2411,0.05240941270151486,必康股份
300014,0.08748607770727265,亿纬锂能
421,0.018714526681242995,南京公用
603519,0.01778509982459318,立霸股份
2446,0.004122756640379474,盛路通信
601908,0.06359839526472343,京运通
300098,0.05603404034074025,高新兴
598,0.03134845604332536,兴蓉环境
2896,0.16553678795946788,中大力德
601019,0.16553678795946788,山东出版
601019,0.16553678795946788,山东出版
2728,0.0183120035976314,特一药业
601677,0.09684085437302775,明泰铝业
603030,0.01718708424105813,全筑股份
300684,0.16553678795946788,中石科技
603998,0.0030070715096466895,方盛制药
603059,0.09080963974741398,倍加洁
600824,0.009749950062618817,益民集团
600594,0.01952506950630366,益佰制药
2706,0.03967425613621701,良信电器
2119,0.004843238876475962,康强电子
600835,0.14187638489941812,上海机电
300388,0.06155031317161334,国祯环保
600639,0.026220761153468667,浦东金桥
600018,0.2524628747830822,上港集团
300387,0.016087620740802798,富邦股份
2602,0.3365111819102373,世纪华通
2437,0.011218715051461253,誉衡药业
603226,0.16553678795946788,菲林格尔
601116,0.011189769622527896,三江购物
603906,0.16553678795946788,龙蟠科技
603906,0.16553678795946788,龙蟠科技
155,0.04603411813938376,川化股份
603076,0.16553678795946788,乐惠国际
600221,0.12935689004976494,海航控股
300528,0.012959299240422734,幸福蓝海
600308,0.07777087447922512,华泰股份
300241,0.04760053548915123,瑞丰光电
600795,0.12154780020066154,国电电力
600053,0.03923439299900722,九鼎投资
603136,0.0933424422479336,天目湖
603039,0.16553678795946788,泛微网络
600970,0.05470439890922618,中材国际
2697,0.00976503950480383,红旗连锁
600978,0.029905183588956857,宜华生活
2781,0.008243091625725684,奇信股份
600650,0.017378900180500794,锦江投资
300666,0.16553678795946788,江丰电子
2225,0.007701738461051392,濮耐股份
300632,0.16553678795946788,光莆股份
903,0.026652756524253064,云内动力
300170,0.037321898305488134,汉得信息
600616,0.025688415856228896,金枫酒业
2572,0.22836242517758362,索菲亚
601368,0.03021481834693897,绿城水务
603922,0.16553678795946788,金鸿顺
300395,0.03209032376841079,菲利华
603396,0.16553678795946788,金辰股份
2092,0.2527621283478643,中泰化学
603289,0.16553678795946788,泰瑞机器
603289,0.16553678795946788,泰瑞机器
603880,0.16553678795946788,南卫股份
603880,0.16553678795946788,南卫股份
300545,0.07985627805716967,联得装备
300273,0.008280955823188316,和佳股份
300661,0.16553678795946788,圣邦股份
2913,0.16553678795946788,奥士康
600120,0.1782508574290543,浙江东方
2340,0.014569264384587033,格林美
603689,0.16553678795946788,皖天然气
2056,0.11245587070947372,横店东磁
2481,0.022357997244133215,双塔食品
600090,0.028261447831674,同济堂
300566,0.010008615313597223,激智科技
2020,0.025214002914041366,京新药业
300548,0.16553678795946788,博创科技
926,0.06523589096567972,福星股份
300160,0.011680975433935224,秀强股份
603043,0.16553678795946788,广州酒家
601,0.02059049633178931,韶能股份
600528,0.05255425323650454,中铁工业
601186,0.33169951077779175,中国铁建
300178,0.04553195160991718,腾邦国际
603557,0.16553678795946788,起步股份
603557,0.16553678795946788,起步股份
2612,0.03325068138621483,朗姿股份
601158,0.1688770834414682,重庆水务
708,0.05070775666541333,大冶特钢
600422,0.01373683605641101,昆药集团
300727,0.16553678795946788,润禾材料
300727,0.16553678795946788,润禾材料
300221,0.018937442339906307,银禧科技
300336,0.01838818915690472,新文化
603508,0.07136012125334135,思维列控
2700,0.0029663605250097595,新疆浩源
600088,0.012517300769538298,中视传媒
2931,0.16553678795946788,锋龙股份
2931,0.16553678795946788,锋龙股份
300068,0.04904790478336271,南都电源
300626,0.16553678795946788,华瑞股份
601001,0.1496730711869637,大同煤业
726,0.06795992425013553,鲁泰A
300740,0.16553678795946788,御家汇
603777,0.16553678795946788,来伊份
300252,0.003977655496990372,金信诺
2788,0.07437757590274835,鹭燕医药
300214,0.022907204549742405,日科化学
2801,0.05348968925542921,微光股份
906,0.017313614523624347,浙商中拓
850,0.039934984544113095,华茂股份
426,0.050394497832204725,兴业矿业
600755,0.29064826554512235,厦门国贸
739,0.016471327080708916,普洛药业
603080,0.16553678795946788,新疆火炬
2139,0.01543047182926801,拓邦股份
300283,0.01259979434552594,温州宏丰
603926,0.16553678795946788,铁流股份
600136,0.046859958244492045,当代明诚
600330,0.005072314491087216,天通股份
601020,0.11823856587258604,华钰矿业
603976,0.16553678795946788,正川股份
300436,0.009724489895296404,广生堂
2391,0.06844627375985711,长青股份
2146,0.49655481968017967,荣盛发展
603679,0.16553678795946788,华体科技
603161,0.056270850901963654,科华控股
603678,0.015053924547000748,火炬电子
2152,0.014117704583374937,广电运通
2859,0.16553678795946788,洁美科技
2762,0.004504522063172275,金发拉比
2556,0.004050444621623956,辉隆股份
2283,0.013930126021310734,天润曲轴
2782,0.0045494662952030515,可立克
603180,0.16553678795946788,金牌厨柜
757,0.004531775670779328,浩物股份
2228,0.01322946661118566,合兴包装
601231,0.11326730513424253,环旭电子
603618,0.019360080651268756,杭电股份
2921,0.16553678795946788,联诚精密
601086,0.16553678795946788,国芳集团
601086,0.16553678795946788,国芳集团
639,0.08290909686056244,西王食品
600858,0.012136663791833462,银座股份
600280,0.049339474438623715,中央商场
425,0.0981397554318433,徐工机械
601928,0.02435863314024138,凤凰传媒
2549,0.028949850415862254,凯美特气
2565,0.013239744587910114,顺灏股份
597,0.023036968471189804,东北制药
601228,0.03955540776896967,广州港
600727,0.03175052507506226,鲁北化工
300383,0.015838321651219428,光环新网
2434,0.021924775520295703,万里扬
603598,0.010200001334399305,引力传媒
603887,0.16553678795946788,城地股份
2180,0.07747808534375589,纳思达
2047,0.029295780527622543,宝鹰股份
600769,0.01640751571464547,祥龙电业
600261,0.019497712157223297,阳光照明
600351,0.00863992462215905,亚宝药业
300389,0.013261867332493632,艾比森
300194,0.013764401196349831,福安药业
300693,0.16553678795946788,盛弘股份
600252,0.035825691823314305,中恒集团
300576,0.16553678795946788,容大感光
600547,0.04666601824261793,山东黄金
2765,0.005279741200453967,蓝黛传动
2093,0.004221259902132241,国脉科技
69,0.38085903150292294,华侨城A
2497,0.016626811525369812,雅化集团
600843,0.006398750280447058,上工申贝
600649,0.06045698689665709,城投控股
300206,0.0031498594858217805,理邦仪器
600318,0.005661936433964689,新力金融
600033,0.018476441896713727,福建高速
300451,0.03412267123697792,创业软件
2872,0.16553678795946788,天圣制药
2872,0.16553678795946788,天圣制药
2881,0.16553678795946788,美格智能
2881,0.16553678795946788,美格智能
603329,0.08677525043760402,上海雅仕
600057,0.08827042361448319,厦门象屿
967,0.015177180033460804,盈峰环境
300634,0.16553678795946788,彩讯股份
419,0.005735623051995883,通程控股
2316,0.012169887230923515,键桥通讯
600177,0.13436001377677256,雅戈尔
300635,0.16553678795946788,达安股份
600020,0.039622248159822154,中原高速
300558,0.16553678795946788,贝达药业
600157,0.0663046937810484,永泰能源
601811,0.038561143948747476,新华文轩
669,0.019852605086876526,金鸿控股
600900,0.3601516822885829,长江电力
300207,0.1530836504789819,欣旺达
2324,0.010295693093984289,普利特
582,0.06744505466621656,北部湾港
603677,0.16553678795946788,奇精机械
2849,0.16553678795946788,威星智能
2918,0.16553678795946788,蒙娜丽莎
2238,0.053058069315086206,天威视讯
300494,0.005045807316575498,盛天网络
300037,0.04384242026407715,新宙邦
600766,0.011782020240881366,园城黄金
2887,0.16553678795946788,绿茵生态
601188,0.03094156899823595,龙江交通
600735,0.003972523784150923,新华锦
300679,0.16553678795946788,电连技术
603668,0.16553678795946788,天马科技
2448,0.033411690897936,中原内配
300677,0.16553678795946788,英科医疗
600123,0.03633588703261309,兰花科创
300180,0.08689444707820262,华峰超纤
600874,0.03455497167744959,创业环保
2398,0.04854436119944094,建研集团
600388,0.08813097588436548,龙净环保
733,0.016865010754786736,振华科技
300652,0.16553678795946788,雷迪克
2187,0.016076586711704578,广百股份
601018,0.09663430731521348,宁波港
2880,0.16553678795946788,卫光生物
300712,0.036528118085871863,永福股份
950,0.1751903269018167,*ST建峰
300182,0.04785864325824782,捷成股份
603685,0.08188850237971285,晨丰科技
300578,0.16553678795946788,会畅通讯
600060,0.05482752572475969,海信电器
601137,0.014469689897183486,博威合金
300655,0.16553678795946788,晶瑞股份
300655,0.16553678795946788,晶瑞股份
300059,0.09895757666814303,东方财富
600580,0.10935556216892586,卧龙电气
826,0.2113356576185203,启迪桑德
603128,0.00522173734052091,华贸物流
1965,0.14496547378568048,招商公路
601390,0.17307271482830744,中国中铁
601595,0.16553678795946788,上海电影
2620,0.008669672565302348,瑞和股份
2299,0.04882628568682055,圣农发展
300713,0.16553678795946788,英可瑞
603223,0.03141571531626913,恒通股份
300447,0.022172962004455187,全信股份
601619,0.16553678795946788,嘉泽新能
2429,0.004472190353779996,兆驰股份
32,0.019581945237082607,深桑达A
601965,0.01989110459044395,中国汽研
2688,0.0030687701541353505,金河生物
600643,0.12301388960650492,爱建集团
541,0.09311128770348744,佛山照明
600820,0.04031669475658281,隧道股份
300426,0.06117922750851964,唐德影视
603806,0.062170221606256994,福斯特
300303,0.00323296911549534,聚飞光电
603268,0.021228819922543506,松发股份
601618,0.14527328695175806,中国中冶
300530,0.02004287768841355,达志科技
600059,0.00427517511168522,古越龙山
300729,0.16553678795946788,乐歌股份
300729,0.16553678795946788,乐歌股份
2463,0.006239289101060899,沪电股份
603277,0.16553678795946788,银都股份
928,0.00863985201081321,中钢国际
603738,0.014927770358777601,泰晶科技
600483,0.024384968944650608,福能股份
603716,0.06780651382964056,塞力斯
600666,0.0042700337013734015,奥瑞德
603106,0.16553678795946788,恒银金融
600929,0.16553678795946788,湖南盐业
600170,0.11385545944358486,上海建工
603111,0.07318105034613046,康尼机电
300586,0.16553678795946788,美联新材
603987,0.16553678795946788,康德莱
600655,0.018150048704530027,豫园股份
300633,0.16553678795946788,开立医疗
600569,0.2105914239165245,安阳钢铁
600664,0.04501621192893336,哈药股份
300746,0.16553678795946788,汉嘉设计
300119,0.0019365273072547565,瑞普生物
601098,0.08103526772862685,中南传媒
2690,0.08479100827350937,美亚光电
603895,0.07065003048989535,天永智能
603399,0.08365814679785037,吉翔股份
2360,0.006295906047395681,同德化工
300509,0.01421844916142295,新美星
603008,0.03619919767848955,喜临门
2903,0.16553678795946788,宇环数控
603979,0.0043372837318864975,金诚信
2403,0.007616036283301362,爱仕达
2631,0.008446209437924394,德尔未来
300131,0.008516478448830135,英唐智控
600530,0.00336112851296029,交大昂立
603725,0.16553678795946788,天安新材
300656,0.16553678795946788,民德电子
300538,0.00991389284100707,同益股份
2444,0.03028093683644288,巨星科技
300340,0.07806480032495788,科恒股份
600965,0.008051823150165525,福成股份
2111,0.057370698031915426,威海广泰
600466,0.12142363504882317,蓝光发展
300376,0.08730180238873561,易事特
600963,0.09283571960974914,岳阳林纸
2074,0.15834181668725283,国轩高科
300705,0.16553678795946788,九典制药
601010,0.0058678271493408166,文峰股份
2354,0.10511229450439438,天神娱乐
600710,0.021241357448541085,苏美达
2716,0.03777956546458072,金贵银业
778,0.04296094725375234,新兴铸管
300267,0.0366466424904322,尔康制药
603535,0.16553678795946788,嘉诚国际
603535,0.16553678795946788,嘉诚国际
603515,0.16553678795946788,欧普照明
2406,0.00626817832901906,远东传动
603718,0.004108220402536901,海利生物
300570,0.16553678795946788,太辰光
2109,0.011432258440404177,兴化股份
603339,0.05482247641648749,四方冷链
300284,0.055043961594774427,苏交科
600006,0.013554609942817994,东风汽车
2579,0.015258569219546356,中京电子
65,0.09683194724326755,北方国际
761,0.10836569036886855,本钢板材
878,0.040051687573487656,云南铜业
603456,0.053425732499476325,九洲药业
300307,0.011255150130207088,慈星股份
300314,0.00477951956613304,戴维医疗
2094,0.15625636062998083,青岛金王
600054,0.08448766947231007,黄山旅游
875,0.02574088546862666,吉电股份
600439,0.0072615122467115534,瑞贝卡
300001,0.010429649952659553,特锐德
2807,0.16553678795946788,江阴银行
603937,0.16553678795946788,丽岛新材
300255,0.00438229135624042,常山药业
2303,0.01243612950296671,美盈森
601800,0.251467442890784,中国交建
300230,0.024085768488108363,永利股份
603336,0.16553678795946788,宏辉果蔬
2137,0.03553300627799069,麦达数字
600066,0.3648102553649373,宇通客车
2776,0.011702177135624133,柏堡龙
300560,0.16553678795946788,中富通
300052,0.05025868156304992,中青宝
2384,0.09516577824708569,东山精密
600350,0.12287021834438969,山东高速
603060,0.16553678795946788,国检集团
600754,0.10825632817584702,锦江股份
600827,0.03787911670608825,百联股份
2637,0.017125144233779126,赞宇科技
959,0.07920405516288051,首钢股份
516,0.004544435913951653,国际医学
2651,0.0034876808253616813,利君股份
603098,0.03392269264149254,森特股份
300445,0.013890982367700611,康斯特
600381,0.05059726510827753,青海春天
600234,0.009259824491932925,ST山水
600,0.014930898627908269,建投能源
2518,0.08247484683907871,科士达
300233,0.020428315694729138,金城医药
300385,0.011327366015457325,雪浪环境
300109,0.008279264356539785,新开源
2392,0.004926761560573816,北京利尔
603963,0.16553678795946788,大理药业
600068,0.176672217923522,葛洲坝
12,0.03476449143844212,南玻A
603266,0.029141128574966042,天龙股份
600143,0.016248602183223434,金发科技
529,0.012877773501166798,广弘控股
2851,0.16553678795946788,麦格米特
657,0.014683181765135016,中钨高新
600790,0.010918409035990255,轻纺城
300733,0.16553678795946788,西菱动力
300733,0.16553678795946788,西菱动力
603688,0.0030941576991949478,石英股份
603797,0.16553678795946788,联泰环保
600570,0.10780558203112374,恒生电子
300455,0.005514216496117727,康拓红外
2410,0.10837430328451149,广联达
603186,0.16553678795946788,华正新材
2100,0.06408511682560579,天康生物
300044,0.029008849508090972,赛为智能
603328,0.05850622307017282,依顿电子
402,0.13642231898922566,金融街
601518,0.025917690537053367,吉林高速
600721,0.03306439809387172,百花村
2891,0.16553678795946788,中宠股份
601211,0.16553678795946788,国泰君安
603667,0.006057549245961092,五洲新春
11,0.08332901969493635,深物业A
603879,0.16553678795946788,永悦科技
300689,0.16553678795946788,澄天伟业
603787,0.16553678795946788,新日股份
603166,0.020384001826557547,福达股份
2090,0.03091518466229849,金智科技
603002,0.013837026779907285,宏昌电子
731,0.02144504061035449,四川美丰
300638,0.16553678795946788,广和通
603138,0.02257656485823127,海量数据
300261,0.024342987810091955,雅本化学
2877,0.16553678795946788,智能自控
2877,0.16553678795946788,智能自控
919,0.007924737362387848,金陵药业
2404,0.015647501683049337,嘉欣丝绸
2836,0.16553678795946788,新宏泽
600300,0.00448667754288463,维维股份
603698,0.04125297639293524,航天工程
600513,0.00279455484470505,联环药业
758,0.007388873627150912,中色股份
600865,0.011880531058299901,百大集团
300690,0.16553678795946788,双一科技
600599,0.019003768252436798,熊猫金控
600687,0.00808649507547915,刚泰控股
300292,0.00646035973641632,吴通控股
600052,0.032567440895274274,浙江广厦
600479,0.04785190090937897,千金药业
603200,0.16553678795946788,上海洗霸
2532,0.0044972961141258915,新界泵业
2588,0.006177612548797133,史丹利
600713,0.025135205185412,南京医药
600064,0.10610800064782457,南京高科
600213,0.06661270282888782,亚星客车
666,0.1677293867021439,经纬纺机
2451,0.06494889588694773,摩恩电气
600838,0.005872099778563351,上海九百
600317,0.024153137869593614,营口港
600480,0.01955713196821763,凌云股份
603813,0.16553678795946788,原尚股份
603196,0.16553678795946788,日播时尚
603196,0.16553678795946788,日播时尚
627,0.16553678795946788,天茂集团
2540,0.014581862176748362,亚太科技
603801,0.16553678795946788,志邦股份
300604,0.16553678795946788,长川科技
603088,0.0037492862829060706,宁波精达
2269,0.010227759267937812,美邦服饰
300288,0.04815387062623335,朗玛信息
2645,0.054342528160889365,华宏科技
415,0.08819832239323733,渤海金控
2210,0.008547490882375915,飞马国际
603665,0.16553678795946788,康隆达
2455,0.013274918301333025,百川股份
600048,0.39593336493610715,保利地产
300360,0.021960933979671596,炬华科技
2385,0.04567611257659349,大北农
603218,0.16553678795946788,日月股份
600138,0.02387464246967103,中青旅
600736,0.08470670072810804,苏州高新
603818,0.07917409113973886,曲美家居
600363,0.010301081394684048,联创光电
300220,0.0065018771427436395,金运激光
2108,0.09689090682909705,沧州明珠
300695,0.1456438631082028,兆丰股份
603356,0.07811319429337348,华菱精工
2879,0.16553678795946788,长缆科技
600611,0.013253862119690847,大众交通
300367,0.0210958487680688,东方网力
2254,0.003620447067882056,泰和新材
300102,0.012236413168905877,乾照光电
2441,0.0066774723523198845,众业达
2590,0.002376810083321045,万安科技
300351,0.024344526458202093,永贵电器
2264,0.005196898306093982,新华都
601108,0.16553678795946788,财通证券
2166,0.05404116705980333,莱茵生物
300583,0.16553678795946788,赛托生物
2598,0.003590224058265278,山东章鼓
300610,0.16553678795946788,晨化股份
600390,0.11987298942429138,五矿资本
2516,0.018568753569209603,旷达科技
601155,0.525223203501905,新城控股
2426,0.005536037244094473,胜利精密
2864,0.16553678795946788,盘龙药业
2864,0.16553678795946788,盘龙药业
600397,0.00877929834758793,*ST安煤
2332,0.018122560123484704,仙琚制药
603898,0.12351866663857704,好莱客
300295,0.011083393515731,三六五网
300020,0.005658376141111251,银江股份
603316,0.16553678795946788,诚邦股份
300249,0.014979313679589412,依米康
603286,0.16553678795946788,日盈电子
2416,0.015208675527782376,爱施德
2359,0.10862957908592544,北讯集团
603817,0.16553678795946788,海峡环保
2865,0.16553678795946788,钧达股份
600089,0.1667873561328615,特变电工
300467,0.0652422422684962,迅游科技
300329,0.0019720849101949275,海伦钢琴
2654,0.027221817898250174,万润科技
600603,0.041892864130474966,广汇物流
637,0.009441025949143143,茂化实华
600780,0.018847130357468714,通宝能源
600697,0.1259268172246025,欧亚集团
600322,0.020349991124573995,天房发展
603129,0.16553678795946788,春风动力
300514,0.16553678795946788,友讯达
600833,0.0057639361547740745,第一医药
2554,0.0030077072549617957,惠博普
600291,0.16553678795946788,西水股份
601866,0.08251283334172432,中远海发
300287,0.011583155522478048,飞利信
300664,0.06173864945892607,鹏鹞环保
600336,0.0030319600605196676,澳柯玛
300738,0.16553678795946788,奥飞数据
300738,0.16553678795946788,奥飞数据
603320,0.16553678795946788,迪贝电气
300503,0.004080963993585421,昊志机电
300196,0.01811907537809867,长海股份
2531,0.004116553248750362,天顺风能
2273,0.04296776672766521,水晶光电
300007,0.002289580450235502,汉威科技
2529,0.021217888811380314,海源机械
300100,0.014690751304150677,双林股份
25,0.02391911117285769,特力A
2080,0.024436414881094284,中材科技
600794,0.0032466828242718286,保税科技
600658,0.07600886391689055,电子城
300302,0.00305563364998928,同有科技
603016,0.0021344262213429245,新宏泰
300650,0.16553678795946788,太龙照明
603363,0.16553678795946788,傲农生物
2318,0.022406470512766036,久立特材
603615,0.16553678795946788,茶花股份
2526,0.016423364849917164,山东矿机
600981,0.008138606766646161,汇鸿集团
600382,0.030620037051471205,广东明珠
2239,0.00663419922187945,奥特佳
603699,0.00492002594888021,纽威股份
603776,0.16553678795946788,永安行
