code,name,mbrg20161,nprg20161,nav20161,targ20161,epsg20161,seg20161,mbrg20162,nprg20162,nav20162,targ20162,epsg20162,seg20162,mbrg20163,nprg20163,nav20163,targ20163,epsg20163,seg20163,mbrg20164,nprg20164,nav20164,targ20164,epsg20164,seg20164,mbrg20171,nprg20171,nav20171,targ20171,epsg20171,seg20171,mbrg20172,nprg20172,nav20172,targ20172,epsg20172,seg20172,mbrg20173,nprg20173,nav20173,targ20173,epsg20173,seg20173,mbrg20174,nprg20174,nav20174,targ20174,epsg20174,seg20174,mbrg20181,nprg20181,nav20181,targ20181,epsg20181,seg20181
300613,富瀚微,,,,,,,,,,,,,,,,,,,77.1372,198.0026,74.8009,61.9535,200.0,78.5373,15.7614,12.8485,,,1.3699,,30.9849,5.6043,314.3159,254.6257,-13.9394,321.1581,29.2441,-14.1325,,,-31.5603,,39.639,-3.8403,244.4582,222.6535,-25.8929,247.2919,2.3835,-45.7946,10.6136,18.8488,-54.5946,10.7215
603683,晶华新材,,,,,,,,,,,,,,,,,,,7.6251,11.8347,15.5141,23.9744,2.5898,13.8493,,,,,,,,,,,,,8.452,-14.1239,,,-17.5,,10.7819,-17.3635,61.5374,66.6071,-24.4518,62.478,14.5601,-45.8182,,,-55.5556,
002498,汉缆股份,-23.8797,44.9232,-1.4369,16.8084,-50.0,-1.4368,-11.8661,5.9777,-1.8295,9.715,-64.7059,-1.8293,-5.0517,29.9709,-0.35700000000000004,1.1421,-56.5217,-0.3569,-0.7901,19.3613,7.2661,3.5734,30.0,7.2551,2.6944,29.9888,7.5425,-0.9809,0.0,7.5317,17.4905,-17.2253,6.3852,-0.2484,-16.6667,6.2732,15.9175,-29.7584,4.7584,-1.9678,-30.0,4.6542,14.6647,-39.8411,4.4032,-3.2979,-38.4615,4.2925,54.946000000000005,-45.8982,3.1264,-3.1873,-50.0,3.0282
002825,纳尔股份,,,,,,,,,,,,,0.2789,6.0925,,,6.5574,,4.211,9.2123,89.7989,71.0476,6.3291,89.7989,21.4253,-7.9962,,,-30.8219,,13.5809,-39.2436,74.1402,64.4418,-54.7619,74.1402,16.2919,-48.0949,67.3503,56.6438,-61.5385,67.3503,17.0778,-44.0296,2.9558,7.2135,-57.1429,2.9558,32.2392,-46.0293,0.6994,5.6856,-46.5347,0.6994
002160,常铝股份,12.2008,-56.2392,158.2207,68.1543,-73.3333,158.2207,3.7939999999999996,-20.3341,33.7766,16.2019,-34.4828,33.7728,11.835,-7.4679,33.8752,16.8472,-27.971999999999998,33.8804,29.4596,31.8213,35.0222,21.0521,13.0,35.0351,46.9472,306.3258,35.654,20.796999999999997,277.5,35.6773,43.4152,68.4985,4.0474,13.2247,56.6667,4.0738,40.025999999999996,56.3078,3.9681,17.8749,48.0583,3.9852,23.6954,9.0794,3.0476,14.4161,4.2478,3.0585,8.0756,-46.3605,2.3834,6.129,-45.3642,2.3988
600982,宁波热电,-30.2404,-54.4265,0.3499,6.6021,-61.3995,-0.14300000000000002,25.908,-42.4153,0.2933,8.4288,-49.4516,-0.2656,-2.9482,-31.4706,2.7523,10.6417,-37.0572,3.1437,21.0843,-7.395,-0.9964,5.8246,-8.7662,-0.8264,236.1351,158.8623,2.9539999999999997,6.6238,183.0409,3.375,42.6947,52.5996,1.399,12.1019,67.0611,1.8135,59.4024,66.96600000000001,2.6703,17.6122,79.2208,2.7964,28.4253,14.2709,4.6493,25.006,14.3238,3.6299,-10.3997,-46.4029,3.7322,20.5432,-46.281000000000006,2.7551
300135,宝利国际,55.1766,-34.5786,-0.9827,7.1692,-61.5385,-0.5067,-16.1404,-34.6182,1.1973,-27.0589,-38.2353,1.325,-25.2972,-40.0423,0.0031,-17.9973,-41.0714,0.1846,-21.2541,7.7284,2.0515,3.8841,15.3846,2.2349,103.3355,36.8551,2.272,1.7963,60.0,2.5092,26.4012,-8.3214,2.6762,11.8743,4.7619,0.6116,16.2337,3.1514,3.2454,3.0486,6.0606,1.0388,30.4244,41.6576,1.3541,5.6359,36.6667,1.5028,-48.5053,-46.5194,1.3767,10.6784,-75.0,1.3446
002284,亚太股份,0.2189,-4.2799,4.2006,4.9712,-3.3333,4.0278,-2.199,-4.7308,2.4304,8.1915,-7.1429,2.4841,8.2126,6.2983,3.4419,14.1046,6.25,2.8606,11.7497,1.9422,3.0916,15.6595,5.2632,2.6995,21.2671,3.2088,3.0935,16.0213,1.7241,2.6922,15.8329,-33.8254,1.7129,12.2714,-30.7692,1.3630000000000002,13.9039,-35.5992,0.8916,9.6414,-35.2941,0.9329,15.9289,-41.8773,7.2795,27.1258,-45.0,7.4967,5.7493,-46.6439,6.3868,20.3048,-47.4576,6.5962
300013,新宁物流,124.4237,250.3788,228.2636,191.8213,233.3333,243.9678,66.8585,121.6351,229.5691,201.9331,100.0,245.2676,61.8733,982.7133,-6.6109,-1.8618,1540.0,-6.7145,28.5313,,12.7582,16.1299,-138.4615,13.1013,-13.6055,113.0023,13.0825,19.2741,105.0,13.5434,18.1227,610.1477,14.739,20.0178,485.0,15.3209,20.6472,197.0754,16.2218,24.9029,191.4634,16.6774,18.9343,139.07,3.6667,6.495,140.0,3.8064,20.8571,-46.9237,3.2144,32.5242,-43.9024,3.3811
002850,科达利,,,,,,,,,,,,,,,,,,,28.4506,50.5754,52.5786,46.3112,51.0204,42.3037,4.9509,5.6101,,,-20.7672,,16.2558,0.2237,208.8373,141.4063,-24.4444,199.6134,13.2372,4.4118,,,-23.0769,,-0.2512,-27.2356,133.2081,75.8211,-44.1441,142.4771,14.2868,-46.9353,3.7761,3.1632,-46.8447,3.7449
002890,弘宇股份,,,,,,,-25.6139,-41.2571,-100.0,-100.0,-41.3043,-100.0,,,,,,,-18.8713,-37.0426,10.7308,6.2525,-36.6667,10.7308,,,,,,,12.6082,3.0176,,,3.7037,,11.0586,21.3667,,,12.5,,0.6085,6.1663,73.357,48.5869,-7.8947,73.357,-25.499000000000002,-46.9494,,,-60.7143,
002500,山西证券,,-86.7961,56.0918,16.5042,-90.1631,58.6083,,-82.8198,39.7792,-18.4893,-86.3332,41.7002,,-71.9163,42.1013,0.4881,-76.4658,44.7275,,-64.3859,-1.4473,-0.2552,-70.1754,-2.4524,,149.07299999999998,1.1822,13.5763,165.2406,0.6052,,23.0779,3.4588,6.2586,28.4839,2.6063,,15.8983,4.2604,14.2333,15.6034,2.7285,,-16.1459,1.7935,7.4768,-17.6471,1.8227,,-46.9535,0.6383,15.712,-37.5,0.7536
002103,广博股份,59.3198,269.2406,118.1247,74.71300000000001,100.0,119.7342,24.4262,56.5071,3.4245,1.3319999999999999,-27.2727,3.3128,14.9188,34.7409,3.7552,33.4524,-23.8095,3.8349,12.7703,41.498000000000005,5.0188,21.7779,-16.129,5.2648,51.5111,85.9858,5.9334,36.7997,25.0,6.2395,56.4722,62.9199,7.0873,36.1864,50.0,7.3262,46.9919,16.3124,6.0963,-0.5366,0.0,6.362,44.7469,-6.0498,4.1167,1.3565,-23.0769,4.2417,1.8462,-47.0541,3.2476,-3.6471,-60.0,3.3943
600581,八一钢铁,-58.6968,,-214.1463,-16.6504,5.4545,-214.1463,-39.334,,-252.6607,-14.2305,-61.3208,-252.6607,,,,,,,,,,,,,,,,,,,92.8814,,,-23.566999999999997,-226.8293,-314.1293,,,,,,,69.4351,3047.8638,52.0256,68.9256,3075.0,52.0256,20.0885,-47.1226,40.8888,54.4857,-73.8889,40.8888
002249,大洋电机,26.5678,37.6286,130.5364,102.6061,0.0,138.2387,26.1738,31.8937,125.8006,92.7407,0.0,134.409,33.01,34.1439,138.8511,99.1266,0.0,148.743,38.536,47.3948,131.1169,90.8019,15.0,139.1235,31.2212,-36.5028,5.3361,17.9952,-33.3333,5.053,32.3455,-27.7119,6.0775,18.6838,-33.3333,5.9306,26.6571,-30.678,8.7175,19.107,-30.7692,6.7901,26.4515,-18.1562,8.6269,17.6097,-21.7391,6.6279,9.871,-47.1655,6.5731,14.1709,-50.0,4.2217
603126,中材节能,-1.3942,-3.9498,5.3152,0.924,-33.2712,5.5599,12.4721,31.1377,6.3561,4.8486,45.4273,6.9517,10.8865,46.6211,10.264000000000001,11.142999999999999,53.4907,10.2709,9.0026,16.7153,9.1331,13.9332,21.6648,8.8075,18.5839,-14.7478,8.9683,9.3082,-18.8954,8.574,6.6770000000000005,6.8559,8.3658,3.9605,6.8041,8.3208,13.2431,0.1045,5.5917,-1.5748,1.9859,6.1021,12.477,-0.9036,5.113,-4.7776,2.1556,5.7644,-2.0375,-47.2974,4.6459,-0.8429,-47.4751,5.2618
002752,昇兴股份,7.6813,106.3233,47.3096,2.8564,75.0,48.0575,-1.6598,109.0676,11.4974,-6.2046,27.2727,10.3426,-2.1808,48.5054,10.8897,-7.5572,-4.3478,9.8325,5.8237,32.9846,10.5888,7.4894,-12.1212,10.0241,-11.5344,-12.4562,25.2429,16.4241,-42.8571,22.0997,-1.8558,-21.7682,24.2283,28.8644,-42.8571,21.9352,-1.653,-46.0166,20.7507,34.0945,-63.6364,18.2797,-4.8148,-45.3459,19.255,21.4857,-62.068999999999996,16.105,0.0564,-47.345,2.6709,16.1078,-60.75,2.0077
600804,鹏博士,17.9998,7.9764,11.5467,17.9628,16.6667,11.5381,17.6379,-4.0323,16.3704,20.0835,0.0,16.4297,15.2445,0.7452,10.4608,16.5037,2.3256,10.6264,11.655,5.7456,15.0768,10.319,3.7736,15.5065,-1.294,-7.0396,14.1646,2.072,-14.2857,14.6253,-3.0793,-3.3457,13.8645,20.8161,-6.6667,14.2931,-4.9065,0.2294,13.7389,16.5837,-2.2727,14.1287,-7.684,1.0298,13.6556,13.3536,0.0,13.1378,-16.2219,-47.6217,11.5604,19.1876,-50.0,10.9555
600662,强生控股,11.6193,-24.3137,10.3095,12.6315,-12.8788,2.1746,12.1148,-0.1536,10.2019,6.1635,4.3376,2.4402,2.4085,-6.8361,8.1426,7.2451,-3.4082,2.2191,5.9546,-5.1782,2.0916,-4.2494,2.3392,2.4849,-22.7383,-58.2955,1.3505,-5.4761,-46.9565,1.9265,-15.2726,-72.5953,0.2946,-14.0628,-67.9775,0.4563,-10.9773,-72.3139,-0.0478,-12.7623,-64.7153,-0.2329,-18.5228,-55.0978,-0.3659,-6.2986,-45.2571,-0.1223,5.6134,-47.6328,-0.5908,-4.0368,-44.8087,-0.3843
002725,跃岭股份,-14.4904,-29.0941,1.2836,-1.0599,-55.5556,1.2836,-13.0317,-13.475999999999999,3.0848,0.5766,-14.2857,3.0848,-9.5886,-20.6483,2.699,1.3711,-20.6897,2.699,-0.1465,-18.5389,2.3999,2.1065,-20.0,2.3999,26.6865,-35.5792,1.8708,4.6257,-37.5,1.8708,24.2853,-36.1082,2.1224,4.9351,-38.8889,2.1224,25.2239,-44.9425,1.3862,11.6563,-43.4783,1.3862,21.6797,-64.8406,-0.0187,7.746,-64.2857,-0.0187,19.2841,-47.6456,-0.4467,6.2576,-47.0,-0.4467
603129,春风动力,,,,,,,,,,,,,,,,,,,16.7351,48.8873,26.1994,15.7589,23.9437,26.1994,38.2205,88.2297,,,87.5,,29.1721,49.9185,,,52.5,,38.5628,35.2646,,,27.4194,,29.7471,10.3518,132.2533,66.8316,0.0,132.2533,26.7799,-47.6972,121.6243,69.3713,-60.0,121.6243
002090,金智科技,30.9348,-53.5063,46.0333,59.7392,-65.08,42.2629,25.3053,-19.9011,17.4702,61.3628,-46.251000000000005,11.1642,26.6918,0.8973,19.9522,49.3473,-31.0081,14.3421,50.9782,2.9051,12.0024,44.4945,-21.7653,10.5435,52.7391,63.6201,10.865,35.8606,57.6881,10.870999999999999,76.8647,30.839000000000002,9.736,23.8387,56.3279,10.7625,59.1148,19.4544,-4.4978,19.2521,41.7694,-1.4313,23.0353,1.2485,-5.6977,4.0021,37.9915,-1.0542,-29.4016,-47.82899999999999,-5.2905,2.5018,-38.036,-1.8107
600116,三峡水利,-7.8259,-0.158,11.0913,5.19,-68.6667,12.720999999999998,-3.2578,6.1184,8.7722,2.3816,-65.7143,10.2643,-4.2293,2.7415,9.8361,5.5557,-66.1017,11.3416,-4.4264,20.6318,8.53,7.257000000000001,-64.0625,9.1946,3.4254,4.4293,8.4859,6.2609,4.2553,9.1328,-1.7071,16.4728,8.2695,5.7136,16.6667,8.9075,-0.8391,0.5119,6.6823,6.1128,0.0,7.2944,-3.1721,34.6736,9.9272,6.6739,52.1739,11.9688,5.8527,-47.8306,8.8993,5.1902,-44.898,10.9076
002750,龙津药业,-4.4248,8.8845,2.1591,1.4837,-72.8324,2.1655,0.9889,16.2872,8.2004,6.7274,-83.0522,8.2071,10.9578,66.9986,12.2522,7.4985,-18.8412,12.2522,23.2616,47.3393,11.853,8.7029,-27.8871,11.8458,33.2314,-13.2566,11.1998,6.7698,-56.4456,11.2026,40.8857,-30.9603,3.3482,4.2784,-30.8057,3.3516,42.0417,-58.3066,-1.8225,7.9535,-58.2016,-1.8130000000000002,36.1383,-61.3636,-3.7162,3.3632,-61.3726,-3.7162,39.4097,-47.8502,-4.6118,3.3846,-47.9885,-4.6201
603007,花王股份,,,,,,,8.9672,12.2536,20.3951,32.0053,10.8696,20.3951,9.0712,20.0961,,,17.6471,,-5.18,6.1085,106.2381,53.5482,-4.4118,106.2381,132.0571,486.6312,,,340.0,,47.1892,41.5403,94.2462,37.5828,-56.8627,94.2462,48.9973,29.2086,9.0229,23.5028,-60.0,9.0229,102.9393,163.7819,28.0437,73.2293,-21.5385,18.4892,59.5283,-47.8785,25.5718,91.3956,-77.2727,16.4443
600958,东方证券,,-75.959,10.4,37.845,-82.2222,9.9619,,-77.1369,-2.37,0.3613,-80.4878,-2.8552,,-67.23899999999999,26.1311,4.1408,-71.4286,26.1539,,-67.0926,15.7229,2.171,-71.9178,15.804,,84.5944,20.9075,9.6032,75.0,21.1725,,33.3407,23.7174,10.3479,16.6667,24.0538,,37.997,3.095,13.5562,23.5294,2.9047,,48.477,30.6896,9.1563,39.0244,30.8837,,-47.9509,27.6899,10.450999999999999,-57.1429,27.8793
300350,华鹏飞,-13.370999999999999,206.6934,295.9855,140.4976,-8.0,305.0984,-16.6148,107.8904,287.1251,146.293,-33.3333,296.5068,-16.4204,116.3517,6.4106,-5.7379,64.2857,6.6493,-10.4731,55.291000000000004,10.6671,22.8937,15.7895,6.8003,21.9358,67.601,11.2957,23.2974,39.7516,7.2236,55.513000000000005,108.0729,12.912,29.4015,-8.3333,8.3486,71.0553,59.8171,13.411,36.1985,-26.087,7.9698,38.5865,-34.1257,3.7547,10.1565,-75.0,1.729,-5.3105,-47.9682,3.0213,12.1696,-66.6667,1.1394
002326,永太科技,51.4608,-0.1792,10.3868,40.416,-64.3284,10.3971,28.7012,0.0935,8.6442,8.0272,0.0,8.62,17.6145,-5.2179,9.6727,24.2596,-4.9383,8.2141,13.3931,92.5253,12.3328,29.9101,94.4444,11.7947,26.4261,332.2741,39.9148,55.6145,322.5941,38.7346,32.548,100.2386,41.6557,53.2266,94.964,39.1195,44.5384,130.94299999999998,41.9886,49.6348,123.1169,41.3033,57.3386,-32.1891,30.0145,31.3258,-37.1429,27.7661,16.7082,-48.156000000000006,6.9288,6.9073,-48.5149,4.676
600242,中昌数据,62.4999,,,-18.154,25.0,-183.5768,31.7003,,,-16.4639,-48.0916,-146.3202,262.0581,,3281.8428,94.1877,-48.4848,6811.6899,223.4602,-106.839,1299.6177,24.4887,42.8571,2040.0041,541.8504,,1502.7308,22.4204,-332.0,2341.4286,459.1922,,1999.8937,11.38,-304.4118,3056.0875,,,,,,,62.4555,,44.4873,44.6944,180.0,44.4873,0.3378,-48.2555,42.9982,46.7599,-53.4483,42.9982
002522,浙江众成,5.3519,253.9466,-0.179,-5.3944,100.0,0.2337,10.6203,96.8454,10.6306,-0.7343,100.0,4.3313,4.8797,80.6185,14.3964,8.2748,100.0,5.013,11.3755,46.2087,14.9372,13.9381,50.0,5.0656,23.6179,-21.1069,45.5566,50.438,0.0,35.9314,21.531999999999996,-28.2734,28.9554,30.4114,-16.6667,28.2102,22.1585,-26.8356,24.4005,36.4268,-12.5,27.5092,17.8719,-73.233,31.0963,40.7199,-33.3333,24.9326,53.4865,-48.2625,5.1372,15.4274,-50.0,-1.8454
300100,双林股份,15.6291,43.7364,14.0606,22.121,42.8571,12.6384,20.2718,44.0595,15.8132,24.9228,36.6667,14.1914,26.4012,50.1323,17.0625,29.0952,35.5556,14.8491,33.6334,44.0221,21.6382,35.8511,32.2581,19.558,35.1193,12.1158,19.7678,27.569000000000003,13.0,19.3669,36.9546,13.033,20.7035,36.3333,4.878,19.2931,34.9016,-5.0445,18.3596,32.0968,-8.1967,17.4037,29.5255,-38.4541,9.7372,18.8997,-43.9024,8.8347,15.6729,-48.4023,7.7575,13.3158,-49.115,6.8191
000822,山东海化,-28.2371,-97.3065,2.6135,-8.1499,-96.8571,2.6345,-23.1427,-69.3964,2.7839,-1.8558,-70.0,2.799,-14.9112,-35.166,3.7996,-4.9001,-36.3636,3.8125,-4.6028,-201.0248,-5.4322,1.1146,-200.0,-5.4108,83.5382,15426.0937,6.6646,11.9622,13990.9091,6.6647,66.749,1184.3993,8.3178,6.8388,1166.6667,8.3196,56.0578,693.4902,14.5831,14.0281,742.8571,14.5737,43.3317,,30.787,14.7258,-650.0,32.0287,10.1416,-48.4915,21.7627,7.5903,-48.3871,22.872
600269,赣粤高速,-0.8923,-21.1188,-0.3947,0.8129,-20.0,1.5281,-1.202,78.9468,4.4687,0.6603,77.7778,7.132999999999999,-6.9664,100.9073,7.9415,5.3676,85.7143,11.0916,-17.2102,56.8141,8.7873,3.0878,46.6667,10.635,7.0759,161.5257,7.1127,0.445,137.5,8.6013,-5.8958,-18.1747,2.7396,0.6294,-21.875,3.6985,0.0858,-8.1152,4.0403,2.5864,-10.2564,5.0445,-4.9830000000000005,-1.9858,2.1891,6.4609,-4.5455,2.9410000000000003,-7.0359,-48.5425,3.7004,5.1325,-47.3684,4.6445
002808,苏州恒久,-7.2908,-38.3401,,,-38.0435,,9.7476,-6.3509,,,-6.3492,,16.4907,-15.9836,,,-21.7724,,21.111,-2.7493,75.485,66.4789,-12.58,75.485,41.8438,26.7601,80.0218,74.5047,-5.4386,80.0218,21.1496,0.474,72.3755,64.8416,-52.5424,72.3755,11.6743,-16.7831,5.2954,10.3768,-58.1092,5.2954,4.2513,-25.8253,3.4181,8.425,-61.2195,3.4181,-5.6545,-48.7206,2.7193,5.9915,-67.9035,2.7193
002663,普邦股份,7.1379,-67.1177,16.9595,20.1413,-87.5,16.9852,-4.1433,-48.5624,14.8101,20.6192,-52.2222,14.8392,5.2812,-42.3585,2.5751,14.5145,-47.5,2.7023,11.7527,-46.1731,5.8468,19.5995,-50.0,3.4486,38.2123,134.5852,5.8087,20.2216,-20.0,3.0819,44.6312,55.0626,9.0622,25.7651,25.5814,6.4795,30.1718,41.5452,8.7275,21.6167,17.4603,6.1456,31.5468,64.637,15.774000000000001,29.7158,50.0,15.8412,16.910999999999998,-48.7487,15.487,23.849,50.0,15.8986
603028,赛福天,-2.1258,11.615,,,0.0,,-11.5197,-5.1173,,,-21.4286,,-8.2462,-16.0075,,,-28.5714,,-5.382000000000001,-32.0386,49.9496,15.4229,-46.4286,49.9496,12.502,-10.7856,4.7603,-6.8547,-20.0,4.7603,6.8229999999999995,-13.793,2.8995,-1.8984,-18.1818,2.8995,6.7687,-18.2389,2.3735,5.9139,-26.6667,2.3735,6.9409,-22.7647,1.8071,8.8683,-26.6667,1.8071,8.3126,-48.8721,1.1153,12.0953,-50.0,1.1153
002100,天康生物,9.7058,84.8664,31.0926,25.5135,-16.6667,28.6163,4.4954,37.428000000000004,9.828,-4.5108,33.3333,8.1215,3.1881,50.7945,11.9945,9.2181,50.0,10.2921,6.6434,59.2571,13.3751,18.016,51.8519,11.7794,7.996,10.4521,11.5405,14.7112,10.0,11.7442,4.885,-1.9239,11.6546,27.0759,0.0,12.1028,6.4372,0.3311,11.2374,15.5037,0.0,11.6546,4.1828,3.5636,12.977,30.7746,2.439,13.5768,-4.1396,-48.8893,10.8496,35.0438,-45.4545,11.1423
002532,新界泵业,7.7043,24.4979,10.9102,13.762,22.5429,10.4616,4.9875,-0.0218,6.365,14.538,4.7619,7.257999999999999,1.7592,-15.6565,5.438,21.3437,-12.1212,6.1942,14.9576,-6.9836,7.1639,41.543,-2.7027,7.6891,21.2473,87.8715,6.138,11.9881,79.4125,9.4512,17.7162,49.8456,10.1087,-0.7525,-13.6364,11.6475,17.9048,50.1899,10.3025,-1.4522,-13.7931,11.4498,14.3542,24.18,5.6935,-13.7842,-30.5556,8.8247,2.76,-49.6502,5.9771,5.4117,-67.5114,6.1872
300238,冠昊生物,24.4324,-17.9112,9.2113,25.2252,-57.1429,8.6532,23.2849,-12.5879,12.7729,43.8513,-14.2857,11.0643,27.7631,-4.02,136.0531,140.4733,-7.6923,143.9971,38.2969,0.4851,131.2492,102.806,0.0,138.905,76.9039,51.8281,130.1138,96.2174,33.3333,138.2274,85.3236,66.6292,123.4954,70.9204,66.6667,135.1349,74.808,65.1386,5.006,-3.9769,58.3333,5.8636,43.983999999999995,-23.9833,-15.485999999999999,4.978,-15.3846,-16.0646,-8.922,-49.7349,-18.7969,3.2119999999999997,-25.0,-16.7706
603920,世运电路,,,,,,,,,,,,,,,,,,,16.7358,68.6634,18.8985,18.9294,70.0,18.8985,11.4369,1.8591,,,0.0,,20.340999999999998,-13.8785,199.8745,137.4689,-21.6216,199.8745,24.2699,-18.1208,,,-25.8065,,19.715999999999998,-31.7353,155.5803,98.3341,-42.3529,155.5803,18.9033,-49.963,145.0302,107.2522,-62.5,145.0302
000637,茂化实华,-14.1065,-64.9414,3.7263,-3.3673,-27.5862,4.5493,-20.1749,-89.7214,-4.2025,-18.8469,-90.3226,-2.6087,-12.8865,-64.8106,-4.4849,-11.9124,-55.1724,-2.0817,-3.4798,-45.5993,-0.3562,0.6324,-29.4118,-0.4217,86.6036,436.5268,3.2987,4.5280000000000005,228.5714,2.5272,78.4577,723.1705,7.8774,7.3179,1022.2222,7.5083,63.7476,125.9597,5.2798,-3.5331,124.6154,6.0514,48.8957,60.0849,5.1036,-5.5278,58.3333,5.4571,-8.4232,-50.0987,2.4209,0.84,-56.5217,2.6910000000000003
603355,莱克电气,-7.0979,19.6875,66.6678,44.0967,8.0,66.3121,-6.1428,33.5053,14.8137,1.3498,22.2222,14.5787,1.2639,35.536,15.3588,23.4474,27.6923,15.4285,9.3416,37.7019,16.308,36.9686,31.5789,16.5715,44.0819,32.9573,17.0322,36.4043,33.3333,17.2826,37.262,2.1638,14.612,51.2951,1.8182,14.8471,32.5935,-17.9024,11.8063,6.5587,-18.0723,11.943,30.4552,-26.9917,8.9054,1.4222,-27.2,8.8382,11.7614,-50.0991,6.0920000000000005,-13.4057,-50.0,6.0246
300022,吉峰农机,46.2945,,62.9034,-4.8113,0.0,207.3901,11.4349,248.3132,71.5257,-8.6077,1803.0303,235.9328,5.497000000000001,193.142,71.5197,-7.1859,277.3973,215.0072,8.5626,26.4511,8.3816,-3.9961,-11.9658,6.1897,-17.4064,26.4021,8.2974,0.1014,-26.3158,6.2284,-3.8064,-111.9927,-6.1738,-9.0618,-171.4968,-10.4594,-6.5236,-89.9515,-9.9357,-14.8,-148.4574,-8.2733,-13.1496,-181.5359,-15.0848,-8.668,-480.2589,-19.2421,-2.5176,-50.243,-15.1796,-13.9208,-14.2857,-19.2937
603895,天永智能,,,,,,,,,,,,,,,,,,,29.3961,4.1112,37.7672,1.7228,,37.8642,0.0,4.4295,-100.0,-100.0,5.6,-100.0,,,,,,,,,,,,,11.1217,-1.4032,27.0291,22.6908,-1.7161,26.9944,-18.1376,-50.2762,,,-59.446000000000005,
600983,惠而浦,1.1619,14.7955,8.1891,4.5017,13.3333,8.1891,-4.111000000000001,-11.1978,8.0632,8.2674,-7.6923,8.0632,-5.1979,-28.5957,5.0061,10.0822,-28.2609,5.0061,26.749000000000002,1.5137,-1.9114,16.0787,2.0833,-1.9114,32.4658,-10.5417,-2.2968,15.2246,-11.7647,-2.2968,26.9447,-147.6247,-14.8452,6.5911,-145.8333,-14.8452,20.7517,-122.7037,-15.0708,-1.2023,-121.2121,-15.0708,-8.1777,-126.0493,-10.4254,-8.8024,-126.5306,-10.4254,-17.4557,-50.3669,-11.3377,-13.67,-46.6667,-11.3377
002338,奥普光电,9.1976,11.4897,2.0537,4.3916,0.0,1.9296,1.4519,-15.2291,-0.639,4.2117,-15.3846,-1.3199,-0.5941,33.0261,2.3461,3.8033,39.2857,5.4161,-0.8320000000000001,19.3601,2.0425,-1.2702,22.2222,5.0305,11.1541,28.8896,2.5309,0.6779999999999999,0.0,4.994,12.4257,14.7446,1.8207,-2.3836,-50.0,4.2027,12.556,-14.6875,3.1533,0.0295,-64.1026,2.4943,7.7751,-13.6319,-0.0699,-1.517,-63.6364,2.8704,-5.8387,-50.6456,-1.2265,-2.4354,-63.6364,2.2873
300062,中能电气,201.6348,178.8735,32.2015,157.7763,94.75,1.4305,159.2398,92.1654,34.9424,170.6692,72.7273,4.2687,118.5479,196.979,8.0507,28.6058,171.4286,7.3419,36.8569,249.6947,-13.252,-30.198,292.3077,12.5717,-48.5965,-71.109,-13.1812,-31.2553,-61.4891,12.7415,-41.6988,-66.6273,-15.479000000000001,-22.807,-84.2105,8.7109,-26.5149,-77.4198,6.9386,32.0301,-89.4737,6.1041,-19.426,-175.2784,-6.2957,16.4961,-145.09799999999998,-7.9772,22.4573,-51.1513,-6.0479,20.9821,-66.6667,-9.0373
603208,江山欧派,,,,,,,,,,,,,,,,,,,16.6163,16.679000000000002,25.1917,43.2955,16.129,25.1917,74.1745,76.5201,,,61.1111,,29.8358,9.306000000000001,145.9505,116.9017,-11.1111,135.6836,31.093000000000004,6.0189,,,-15.8273,,31.7358,25.7931,140.2799,101.0548,-1.1111,124.0582,10.3037,-51.2518,13.3147,21.635,-58.6207,10.3852
600960,渤海活塞,1.3044,-16.3488,0.5859,8.4111,-50.0,0.9485,13.8227,44.2218,0.9642,8.54,0.0,1.2235,19.5863,56.4175,1.1068,12.2351,40.0,1.4209,72.5424,834.8187,108.2324,123.0068,192.0,110.6476,87.0334,302.8924,113.2458,92.1435,120.0,112.1117,87.9662,249.9131,114.2325,95.3109,111.0,112.564,92.2644,306.7132,116.6451,96.9847,144.8571,114.0494,41.2605,63.5241,8.3092,1.2766,102.0145,4.997,24.5591,-51.4223,6.5106,8.7129,-45.303000000000004,4.308
000400,许继电气,15.9291,60.5106,10.3277,18.5476,239.0476,11.3736,32.9453,18.1249,8.5167,22.5768,45.5154,9.6283,40.246,41.8791,10.6365,24.2942,48.1979,12.2106,30.7734,16.7057,9.8797,14.5227,20.5681,12.2095,19.8842,148.6692,10.2902,12.6156,38.4831,12.3585,12.3825,46.4247,10.8531,13.8219,46.3661,13.0006,9.541,19.9232,11.331,9.4297,23.1657,12.8024,7.5332,-27.5067,7.6049,7.0477,-29.3606,7.3327,-21.0538,-51.6377,7.2098,4.0183,-44.2191,6.9721
300337,银邦股份,,,,,,,6.1278,,-9.177999999999999,-9.134,-103.5,-9.1791,8.9671,,-7.0337,3.3309,-107.875,-7.0364,,,,,,,19.8328,,2.6132,4.3831,-376.2887,2.6071,15.9646,1082.5849,2.3234,6.6182,1096.4286,2.3234,24.1901,-42.0786,0.1867,2.8005,-42.0635,0.1867,27.1075,7.2636,0.3427,5.4614,6.7416,0.3427,10.4153,-51.6944,-0.3419,8.3392,-51.4925,-0.3419
