code,name,arturnover20161,arturndays20161,inventory_turnover20161,inventory_days20161,currentasset_turnover20161,currentasset_days20161,arturnover20162,arturndays20162,inventory_turnover20162,inventory_days20162,currentasset_turnover20162,currentasset_days20162,arturnover20163,arturndays20163,inventory_turnover20163,inventory_days20163,currentasset_turnover20163,currentasset_days20163,arturnover20164,arturndays20164,inventory_turnover20164,inventory_days20164,currentasset_turnover20164,currentasset_days20164,arturnover20171,arturndays20171,inventory_turnover20171,inventory_days20171,currentasset_turnover20171,currentasset_days20171,arturnover20172,arturndays20172,inventory_turnover20172,inventory_days20172,currentasset_turnover20172,currentasset_days20172,arturnover20173,arturndays20173,inventory_turnover20173,inventory_days20173,currentasset_turnover20173,currentasset_days20173,arturnover20174,arturndays20174,inventory_turnover20174,inventory_days20174,currentasset_turnover20174,currentasset_days20174,arturnover20181,arturndays20181,inventory_turnover20181,inventory_days20181,currentasset_turnover20181,currentasset_days20181
600207,安彩高科,1.381,65.1702,3.5759,25.1685,0.5164,174.2835,2.5942,69.3856,6.2651,28.7306,0.9092,197.9762,3.6361,74.2554,9.3527,28.8687,1.2252,220.3722,5.2943,67.9977,12.5428,28.7017,1.7164,209.7413,1.2476,72.1385,3.0248,29.754,0.4198,214.3878,2.6245,68.5845,6.2862,28.6342,0.8648,208.1406,3.9077,69.0944,9.0189,29.9371,1.2946,208.5586,5.7263,62.8678,11.8942,30.2669,1.8027,199.7004,1.6571,54.3117,3.8677,23.2696,0.5906,152.3874
002091,江苏国泰,1.5873,56.7001,3.0238,29.7639,0.5538,162.5135,3.2599,55.2164,5.754,31.2826,1.1409,157.7702,5.2454,51.4737,9.3257,28.9523,1.8092,149.2372,12.5988,28.5741,25.7315,13.9906,4.2084,85.5432,1.9426,46.3297,3.8088,23.6295,0.5621,160.1139,3.8442,46.8238,8.5124,21.1456,1.2689,141.8552,5.9606,45.2975,14.0763,19.1812,1.9256,140.216,8.5722,41.9962,18.9722,18.9751,2.5787,139.6052,1.8639,48.2859,3.8419,23.4259,0.48700000000000004,184.8049
603322,超讯通信,0.2855,315.2364,14.2114,6.3329,0.2202,408.7193,0.6477,277.9064,28.8405,6.2412,0.5005,359.6404,0.9365,288.3075,16.1495,16.7188,0.6573,410.7713,1.4386,250.2433,36.47,9.8711,0.9522,378.0718,0.2545,353.6346,4.8948,18.3869,0.1655,543.8066,0.5637,319.3188,15.4149,11.677,0.3891,462.606,0.8618,313.2977,24.4887,11.0255,0.6021,448.4305,1.324,271.9033,40.5421,8.8797,0.8409,428.1127,0.231,389.6104,3.8106,23.6183,0.161,559.0062
000785,武汉中商,26.7142,3.3689999999999998,3.1239999999999997,28.8092,1.2913,69.6972,44.4037,4.0537,6.2104,28.9836,2.3705,75.9333,58.8782,4.5857,9.234,29.2398,3.3482,80.6403,97.7474,3.6830000000000003,11.5643,31.1303,3.8103,94.4807,20.0211,4.4953,3.4267,26.2643,0.9584,93.9065,44.3336,4.0601,6.4058,28.0995,1.7844,100.8742,50.7162,5.3237,8.9957,30.0143,2.3625,114.2857,87.2664,4.1253,12.0503,29.8748,3.1406,114.6278,17.076,5.2706,3.7962,23.7079,0.8889,101.2487
600323,瀚蓝环境,2.9943,30.0571,4.1419,21.7292,0.46399999999999997,193.9655,6.0563,29.7211,8.1627,22.0515,0.8838,203.666,9.7461,27.7034,11.5945,23.2869,1.4761,182.9144,14.6461,24.5799,13.8021,26.083000000000002,1.9756,182.2231,2.9804,30.1973,3.2367,27.8061,0.5139,175.1313,5.723,31.451999999999998,6.9079,26.0571,1.0636,169.2366,9.2148,29.3007,9.7632,27.6549,1.575,171.4286,13.9685,25.7723,14.1072,25.5189,2.1511,167.3562,2.6655,33.7648,3.7960000000000003,23.7092,0.5546,162.2791
000698,沈阳化工,52.2548,1.7223,4.3229,20.8194,0.6766,133.018,69.9116,2.5747,8.1568,22.0675,1.3151,136.8717,160.9917,1.6771,12.1377,22.2447,2.093,129.0014,324.2381,1.1103,20.1447,17.8707,2.6636,135.1554,69.5676,1.2937,6.7676,13.2987,0.7799,115.3994,205.9017,0.8742,15.8769,11.3372,1.7041,105.6276,270.7158,0.9974,23.095,11.6908,2.5852,104.4407,533.1199,0.6753,26.6245,13.5214,3.1631,113.8124,51.0944,1.7614,3.7887,23.7548,0.6303,142.7891
600023,浙能电力,1.776,50.6757,3.102,29.0135,0.3672,245.09799999999998,3.8291,47.0084,6.4774,27.7889,0.8163,220.5072,6.1653,43.7935,10.1776,26.5288,1.2326,219.0492,7.6021,47.3553,14.2719,25.2244,1.6886,213.1944,2.0845,43.1758,3.7284,24.139,0.4347,207.0393,4.9378,36.4535,7.4415,24.1887,0.9633,186.8577,7.2428,37.2784,12.5178,21.5693,1.5362,175.7584,9.6576,37.2763,17.6866,20.3544,2.1218,169.6673,2.4867,36.1925,3.7697,23.8746,0.5565,161.7251
002102,冠福股份,1.2111,74.3126,2.1755,41.3698,0.192,468.75,2.8894,62.2967,3.2227,55.8538,0.3772,477.2004,4.6166,58.4846,4.0788,66.1959,0.5548,486.6619,4.0876,88.0712,2.9768,120.9352,0.509,707.2692,5.5317,16.2699,5.2853,17.0284,0.8782,102.4824,11.5033,15.6477,7.8727,22.8638,1.8085,99.53,16.5965,16.2685,12.1176,22.2816,2.5836,104.5053,24.514,14.6855,18.0388,19.957,4.1543,86.6572,5.0121,17.9565,3.7566,23.9578,1.1127,80.8843
601368,绿城水务,1.7467,51.5257,4.1658,21.6045,0.1969,457.0848,3.5725,50.3849,9.2795,19.3976,0.4105,438.4896,5.664,47.6695,15.0312,17.9626,0.5331,506.4716,7.2832,49.4288,20.0002,17.9998,0.91,395.6044,1.6753,53.7217,4.3605,20.6398,0.2237,402.3245,3.5521,50.6742,9.5282,18.8913,0.4591,392.0714,5.3298,50.6586,13.4732,20.0398,0.7326,368.5504,6.9852,51.5375,18.2714,19.7029,0.9059,397.3949,1.5492,58.0945,3.7416,24.0539,0.19699999999999998,456.8528
002549,凯美特气,1.9587,45.9488,2.1468,41.9229,0.1459,616.8609,4.119,43.6999,5.102,35.2803,0.3404,528.7897,5.5598,48.5629,10.1054,26.7184,0.5508,490.1961,8.2852,43.451,15.5305,23.1802,0.8106,444.1155,1.9519,46.1089,4.7631,18.8953,0.2948,305.2917,4.2062,42.794,12.0122,14.9848,0.621,289.8551,6.5343,41.3204,18.1993,14.8357,0.9341,289.0483,9.9147,36.3097,20.8285,17.284000000000002,1.2763,282.0653,2.4977,36.0332,3.741,24.0577,0.2959,304.1568
600787,中储股份,2.87,31.3589,1.4165,63.5369,0.3013,298.7056,5.9942,30.029,2.6477,67.9835,0.6571,273.9309,9.2919,29.0576,2.573,104.9359,0.8967,301.10400000000004,14.389000000000001,25.0191,3.6758,97.9379,1.3873,259.4969,4.6359,19.4137,0.8367,107.5654,0.4144,217.1815,9.0631,19.8608,1.9127,94.1078,0.9295,193.6525,14.6822,18.3896,3.8321,70.4575,1.6042,168.3082,20.5506,17.5177,6.6843,53.8575,2.3634,152.3229,4.3368,20.7526,3.73,24.1287,0.5891,152.7754
600163,中闽能源,1.0117,88.9592,5.0583,17.7925,0.16,562.5,1.8493,97.3341,10.3526,17.3869,0.2464,730.5195,2.4015,112.4297,14.8864,18.1374,0.3599,750.2084,2.8298,127.2175,19.241,18.71,0.608,592.1053,0.5864,153.4789,3.8607,23.3118,0.1793,501.952,0.7662,234.9256,6.9004,26.0854,0.2946,610.998,1.085,248.8479,11.1041,24.3153,0.43,627.9069999999999,1.8726,192.2461,17.9636,20.0405,0.7492,480.5125,0.424,212.2642,3.7025,24.3079,0.2199,409.2769
600116,三峡水利,5.8634,15.3495,1.0007,89.93700000000001,0.1907,471.9455,11.1194,16.1879,1.6247,110.7897,0.3896,462.0123,17.9046,15.0799,2.539,106.3411,0.6141,439.6678,34.8442,10.3317,7.4983,48.0109,1.0941,329.0376,5.4798,16.424,1.6071,56.0015,0.2282,394.3909,9.7051,18.5469,2.1103,85.2959,0.4425,406.7797,15.5411,17.3733,3.0516,88.4782,0.6898,391.4178,24.329,14.7972,10.9551,32.8614,1.1075,325.0564,4.1066,21.9159,3.6748,24.4911,0.2377,378.6285
002450,康得新,0.6992,128.7185,2.2267,40.4186,0.1399,643.3167,1.5188,118.5146,5.1016,35.283,0.3068,586.7014,2.2453,120.2512,7.1685,37.6648,0.4126,654.3868,2.4316,148.0507,9.746,36.9382,0.5149,699.1649,0.5958,151.0574,2.5288,35.59,0.1193,754.4007,1.2475,144.2886,5.9161,30.4254,0.2538,709.2199,1.8557,145.4977,9.1778,29.4188,0.389,694.0874,2.5604,140.60299999999998,11.9651,30.0875,0.5026,716.2754,0.7699,116.8983,3.6731,24.5025,0.1376,654.0698
600310,桂东电力,3.9334,22.881,3.5784,25.1509,0.295,305.0847,8.3244,21.6232,6.0999,29.5087,0.7433,242.1633,10.4924,25.7329,9.6363,28.0191,1.1503,234.7214,25.237,14.2648,13.4404,26.7849,1.9817,181.6622,8.2249,10.9424,3.4589999999999996,26.0191,0.5643,159.4896,12.5852,14.3025,5.8654,30.6884,1.3319,135.1453,26.5854,10.156,10.0309,26.9168,2.1346,126.4874,53.5023,6.7287,15.3916,23.3894,2.9745,121.0287,6.8864,13.0692,3.6484,24.6683,0.7768,115.8599
300292,吴通控股,1.1706,76.8836,2.5226,35.6775,0.4723,190.5568,2.4835,72.4784,5.2829999999999995,34.0716,0.9748,184.6533,3.694,73.0915,8.5089,31.7315,1.4675,183.9864,5.4698,65.8159,10.6277,33.8737,1.7381,207.1227,1.2183,73.8734,2.4591,36.5988,0.4387,205.1516,2.6938,66.8201,6.0395,29.8038,0.9653,186.4705,4.2067,64.1833,10.4878,25.7442,1.5646,172.5681,5.8056,62.0091,12.9832,27.7281,2.0205,178.1737,1.412,63.7394,3.6169,24.8832,0.5578,161.3482
601001,大同煤业,0.6091,147.759,2.1133,42.5874,0.1303,690.7137,1.3111,137.2893,3.9857,45.1615,0.2509,717.4173,2.2619,119.3687,6.1028,44.242,0.4225,639.0533,3.8238,94.1472,9.4249,38.1967,0.6938,518.8815,1.3423,67.0491,3.6658,24.5513,0.2237,402.3245,2.6685,67.4536,6.6214,27.1846,0.4257,422.833,3.9987,67.5219,9.9924,27.0205,0.6329,426.6077,5.7555,62.5489,14.0968,25.5377,0.8432,426.945,1.9434,46.3106,3.6037,24.9743,0.2416,372.5166
600746,江苏索普,8.1961,10.9808,6.5652,13.7086,1.1471,78.4587,18.0911,9.9496,12.5775,14.3113,2.0053,89.7621,26.9486,10.0191,18.9563,14.2433,2.9188,92.5038,39.9321,9.0153,24.6579,14.5998,3.3924,106.1196,15.8113,5.6921,6.0989,14.7568,0.6176,145.7254,30.971999999999998,5.8117,10.3705,17.3569,1.2327,146.0209,46.8425,5.763999999999999,19.0734,14.1558,1.7687,152.6545,63.6871,5.6526,22.3177,16.1307,2.3729,151.7131,10.880999999999998,8.2713,3.6012,24.9917,0.3471,259.2913
000625,长安汽车,17.7136,5.0808,1.9075,47.1822,0.3604,249.7225,30.3996,5.9211,3.2569,55.2673,0.6706,268.4163,44.7865,6.0286,5.0958,52.9848,0.9776,276.1866,66.16,5.4414,8.357000000000001,43.0777,1.3355,269.562,8.9997,10.0003,1.7355,51.8583,0.2623,343.1186,19.7449,9.1163,3.1868,56.483000000000004,0.5062,355.5907,29.4285,9.1748,5.2817,51.1199,0.8024,336.4905,48.4094,7.4366,11.5892,31.0634,1.2429,289.6452,10.3564,8.6903,3.5899,25.0703,0.3207,280.6361
600830,香溢融通,3.7828,23.7919,15.1601,5.9366,0.1643,547.7785,6.8063,26.4461,41.0015,4.3901,0.4214,427.1476,10.2805,26.2633,81.3827,3.3177,0.8645,312.3193,16.4768,21.8489,86.9227,4.1416,1.2711,283.2193,1.6144,55.7483,11.1286,8.0873,0.2326,386.9304,2.9982,60.036,19.2847,9.3338,0.4154,433.3173,3.9305,68.6936,24.6312,10.9617,0.5919,456.1581,6.7334,53.4648,23.2681,15.4718,0.8365,430.3646,1.775,50.7042,3.5751,25.1741,0.2047,439.6678
600575,皖江物流,1.6746,53.7442,2.4122,37.3103,0.2786,323.0438,5.4944,32.7606,6.5666,27.4114,0.9705,185.4714,8.3512,32.3307,11.2975,23.8991,1.5495,174.2498,13.8026,26.081999999999997,12.0314,29.9217,2.1032,171.1677,3.0609,29.4031,3.2343,27.8267,0.5797,155.2527,6.8507,26.2747,6.4968,27.7059,1.2285,146.5201,9.0996,29.6716,10.0949,26.7462,1.7852,151.2436,12.4423,28.9336,13.8855,25.9263,2.4835,144.9567,2.7356,32.8995,3.5654,25.2426,0.7177,125.4006
000507,珠海港,1.0977,81.9896,3.9661,22.6923,0.3465,259.7403,2.6304,68.4307,11.0143,16.3424,0.7652,235.2326,4.4309,60.9357,17.663,15.2862,1.3629,198.107,5.9901,60.0992,20.4433,17.6097,1.8871,190.7689,1.2448,72.3008,4.3383,20.7455,0.4326,208.0444,2.4069,74.785,9.7408,18.479,0.8392,214.49,3.6205,74.5753,14.6149,18.4743,1.2049,224.085,5.4888,65.5881,20.605999999999998,17.4706,1.932,186.3354,1.0594,84.9537,3.5485,25.3628,0.3144,286.2595
600271,航天信息,2.8084,32.0467,2.4024,37.4625,0.324,277.7778,7.1024,25.3435,8.7752,20.5124,0.8708,206.7065,9.1119,29.6316,12.8339,21.038,1.2306,219.4052,19.9703,18.0268,24.0573,14.9643,2.0753,173.4689,3.4027,26.4496,3.3606,26.7809,0.3996,225.2252,7.8218,23.0126,8.6952,20.7011,0.9959,180.74099999999999,10.8987,24.7736,13.8624,19.4771,1.4773,182.7659,21.658,16.622,25.2648,14.2491,2.128,169.1729,3.1888,28.2238,3.543,25.4022,0.3488,258.0275
300015,爱尔眼科,3.9983,22.5096,2.7734,32.4511,0.6459999999999999,139.3189,7.9462,22.6523,5.4421,33.0755,1.2344,145.8198,12.9142,20.9072,8.4198,32.0673,2.0752,130.1079,16.116,22.338,11.3103,31.8294,2.6011,138.403,3.8019,23.6724,3.11,28.9389,0.768,117.1875,7.2572,24.803,5.7502,31.3033,1.5613,115.2885,11.2816,23.9328,9.2027,29.3392,2.3608,114.368,14.9523,24.0766,13.3298,27.0072,2.2574,159.4755,3.1499,28.5723,3.5342,25.4655,0.4853,185.4523
600608,ST沪科,0.3017,298.3096,0.6424,140.0996,0.0928,969.8276,0.6179,291.3093,1.3872,129.7578,0.1934,930.7135,1.2716,212.3309,2.5411,106.2532,0.3257,828.9837,4.1689,86.3537,8.8614,40.6256,1.409,255.5004,0.5112,176.0563,1.0078,89.3034,0.1961,458.9495,1.3241,135.9414,2.7395,65.7054,0.5915,304.3111,4.1465,65.1152,9.2883,29.0688,1.3154,205.2608,16.9473,21.2423,12.445,28.9273,2.7882,129.1156,124.9646,0.7202,3.5324,25.4784,1.0155,88.6263
600483,福能股份,1.4934,60.2652,2.4875,36.1809,0.2714,331.6139,3.5005,51.4212,6.1024,29.4966,0.6935,259.553,5.3723,50.2578,10.4628,25.8057,1.1228,240.4703,7.5218,47.8609,14.004000000000001,25.7069,1.5989,225.1548,1.2155,74.0436,2.7093,33.2189,0.23199999999999998,387.931,2.3629,76.1776,6.3081,28.5347,0.5019,358.6372,3.7659,71.696,11.5706,23.335,0.903,299.0033,6.2766,57.3559,15.5762,23.1122,1.3937,258.3052,1.3076,68.8284,3.5269999999999997,25.5174,0.34700000000000003,259.366
002408,齐翔腾达,3.445,26.1248,1.3119,68.6028,0.4163,216.1902,7.2686,24.7641,2.7269,66.009,0.9519,189.0955,13.0418,20.7027,4.5945,58.7659,1.5024,179.7125,17.7012,20.3376,6.9307,51.9428,2.3409,153.787,5.9482,15.1306,2.2825,39.4304,0.7878,114.2422,12.9874,13.8596,5.5549,32.4038,1.7354,103.7225,34.3767,7.8542,14.8298,18.2066,4.32,62.5,55.7538,6.457000000000001,28.6805,12.5521,7.1417,50.4082,7.7422,11.6246,3.5217,25.5558,0.8109,110.9878
000056,皇庭国际,1.4563,61.8005,26.9835,3.3354,0.2934,306.7485,2.7409,65.6719,56.7193,3.1735,0.2719,662.0081,4.3045,62.7251,89.2888,3.0239,0.4274,631.7267,7.2466,49.6785,192.9518,1.8658,0.2926,1230.3486,2.2274,40.4059,0.747,120.4819,0.0662,1359.5166,5.6579999999999995,31.8134,1.92,93.75,0.1262,1426.3074,10.3137,26.1788,4.8224,55.9887,0.22899999999999998,1179.0393,14.9044,24.1539,20.0929,17.9168,0.2484,1449.2754,3.427,26.261999999999997,3.5060000000000002,25.6703,0.057999999999999996,1551.7241
600741,华域汽车,1.4879,60.4879,4.7146,19.0896,0.5868,153.3742,3.0358,59.2924,9.4076,19.1335,1.137,158.3113,4.5053,59.9294,14.2875,18.8976,1.6692,161.7541,6.2392,57.6997,16.5899,21.6999,2.1699,165.9063,1.5478,58.147,4.1197,21.8463,0.4949,181.8549,3.1643,56.8846,8.3156,21.6461,0.9764,184.3507,4.5909,58.812,12.1298,22.2592,1.4837,181.9775,6.1166,58.8562,13.902000000000001,25.8956,1.9167,187.8228,1.5263,58.9661,3.5047,25.6798,0.5065,177.69
000695,滨海能源,1.1444,78.6438,10.7324,8.3858,0.5870000000000001,153.322,1.8713,96.1898,21.3832,8.4178,0.9611,187.2854,2.5574,105.57600000000001,24.8558,10.8627,1.1564,233.4832,3.1174,115.4808,18.1512,19.8334,1.5278,235.6329,1.1858,75.8981,8.4638,10.6335,0.6531,137.8043,2.0055,89.7532,8.9228,20.173,0.9501,189.4537,2.5807,104.6228,5.5189,48.9228,1.0728,251.6779,3.2679,110.1625,10.7739,33.4141,1.6213,222.044,0.9582,93.9261,3.5008,25.7084,0.5204,172.9439
603928,兴业股份,,,,,,,1.36,132.3529,5.5456,32.4582,0.7788,231.1248,,,,,,,2.7983,128.6495,11.5555,31.154,1.1414,315.4021,0.6578,136.8197,3.3286,27.0384,0.2373,379.2668,1.4674,122.6659,7.864,22.8891,0.5435,331.1868,2.1798,123.8646,11.4308,23.6204,0.8857,304.8436,3.1928,112.7537,13.9247,25.8533,1.2502,287.9539,0.6878,130.852,3.4938,25.7599,0.3466,259.6653
603711,香飘飘,,,,,,,,,,,,,,,,,,,98.9606,3.6378,14.0196,25.6783,1.8323,196.4744,,,,,,,,,,,,,102.611,2.6313,7.3988,36.4924,1.0141,266.2459,58.0828,6.1979999999999995,13.6145,26.4424,1.6315,220.6558,14.3712,6.2625,3.4894,25.7924,0.3944,228.1947
002493,荣盛石化,15.133,5.9473,2.4293,37.0477,0.5223,172.3148,49.6836,3.6229,7.1784,25.0752,1.2459,144.4739,74.1783,3.6399,12.8476,21.0156,2.2118,122.0725,115.3594,3.1207,17.5307,20.5354,3.5529,101.3257,20.4573,4.3994,5.8736,15.3228,1.0273,87.6083,59.2593,3.0375,12.3259,14.6034,2.2394,80.3787,120.2863,2.2446,17.0836,15.8046,2.7234,99.1408,133.3159,2.7004,19.7157,18.2596,4.3282,83.1755,21.1649,4.2523,3.4627,25.9913,0.8396,107.1939
600997,开滦股份,1.43,62.9371,2.1221,42.4108,0.368,244.5652,2.5753,69.8948,3.5226,51.0986,0.6573,273.8476,3.5045,77.0438,5.233,51.5956,1.0678,252.8563,7.6569,47.0164,6.9463,51.8262,1.7157,209.8269,2.2394,40.1893,2.3467,38.3517,0.5799,155.1992,4.5598,39.4754,4.7372,37.9971,1.1288,159.4614,7.1934,37.5344,7.8411,34.4339,1.6814,160.5805,10.3853,34.6644,11.128,32.3508,2.3407,153.8001,1.9669,45.7573,3.4481,26.1013,0.5255,171.2655
002636,金安国纪,1.044,86.2069,2.8265,31.8415,0.3365,267.4591,2.1836,82.4327,6.2861,28.6346,0.7165,251.2212,3.5603,75.8363,9.9243,27.2059,1.079,250.2317,4.7337,76.0504,13.3808,26.9042,1.4994,240.09599999999998,1.2386,72.6627,2.9416,30.5956,0.3702,243.1118,2.5234,71.3323,7.9752,22.57,0.7264,247.7974,3.9117,69.0237,10.1498,26.6015,1.0707,252.1715,4.8663,73.9782,14.454,24.9066,1.3568,265.3302,1.0886,82.675,3.4453,26.1225,0.2786,323.0438
601127,小康股份,,,,,,,16.5296,10.8896,6.6236,27.1756,0.7978,225.6205,27.0128,9.9953,10.4525,25.8311,1.163,232.1582,43.705,8.237,14.4341,24.9409,1.6598,216.8936,15.332,5.8701,3.3862,26.5785,0.4476,201.0724,25.8911,6.9522,6.8077,26.4406,0.8006,224.8314,35.582,7.5881,7.7010000000000005,35.0604,1.0684,252.7143,32.4935,11.0791,14.0502,25.6224,1.6229,221.8251,6.7169,13.399000000000001,3.4425,26.1438,0.4198,214.3878
002479,富春环保,1.7501,51.4256,6.9313,12.9846,0.4753,189.3541,3.9398,45.6876,12.9192,13.9328,0.9697,185.6244,5.7761,46.7443,17.9137,15.0723,1.3647,197.8457,8.3253,43.2417,20.3505,17.69,1.8997,189.5036,2.0753,43.3672,4.1896,21.4818,0.5755,156.3858,4.9910000000000005,36.0649,8.4817,21.2222,1.2689,141.8552,8.2115,32.8807,15.5701,17.3409,1.9787,136.4532,11.3006,31.8567,21.4109,16.8139,2.8462,126.4844,2.405,37.422,3.4357,26.1955,0.6667,134.9933
600256,广汇能源,2.1791,41.3015,1.2681,70.9723,0.1816,495.5947,4.2561,42.2922,2.4372,73.8552,0.3222,558.6592,6.4926,41.5858,3.8284,70.5255,0.6335,426.2036,9.5906,37.5368,5.3991,66.6778,0.9016,399.2902,2.9027,31.0056,1.5977,56.331,0.2788,322.8121,7.0587,25.5004,3.5152,51.2062,0.6145,292.9211,12.6391,21.3623,5.9408,45.4484,1.0309,261.9071,24.978,14.4127,8.9822,40.0793,1.8583,193.7254,10.7545,8.3686,3.4263,26.2674,0.7403,121.5723
000418,小天鹅A,3.9801,22.6125,4.7524,18.9378,0.325,276.9231,7.9322,22.6923,8.6603,20.7845,0.599,300.5008,9.7075,27.8135,11.3455,23.798000000000002,0.8671,311.3828,13.833,26.0247,9.8057,36.7133,1.0861,331.4612,3.9713,22.6626,2.8408,31.6812,0.3339,269.5418,6.8447,26.2977,5.5967,32.1618,0.6156,292.3977,10.4215,25.908,7.574,35.6483,0.9336,289.2031,13.3555,26.9552,8.6263,41.7328,1.1593,310.5322,4.1194,21.8478,3.3934,26.5221,0.3587,250.90599999999998
603787,新日股份,,,,,,,,,,,,,24.0158,11.2426,10.3016,26.2095,1.8728,144.1692,37.4003,9.6256,12.1525,29.6235,2.498,144.1153,9.1799,9.804,3.7083,24.2699,0.5026,179.0688,16.3384,11.017000000000001,8.126,22.1511,1.0421,172.7281,27.9716,9.6526,14.8953,18.1265,1.6178,166.8933,41.1562,8.7472,17.125999999999998,21.0207,2.1734,165.6391,6.8508,13.1372,3.3889,26.5573,0.3784,237.8436
600973,宝胜股份,0.8988,100.1335,3.4473,26.1074,0.4427,203.2979,1.8892,95.2784,7.2522,24.8201,0.9747,184.6722,2.7945,96.6184,11.4132,23.6568,1.4216,189.9268,4.3087,83.5519,14.7267,24.4454,2.048,175.7813,0.8423,106.8503,2.5948,34.6848,0.4017,224.0478,1.8905,95.2129,5.5776,32.2719,0.9437,190.7386,2.94,91.8367,8.7835,30.7395,1.4334,188.3633,5.0726,70.9695,15.1822,23.712,2.261,159.2216,1.3337,67.4814,3.3871,26.5714,0.5818,154.6923
600729,重庆百货,106.6954,0.8435,4.3368,20.7526,1.2087,74.4602,189.5308,0.9497,7.8999,22.7851,2.2587,79.6919,323.269,0.8352,11.0538,24.426,3.1078,86.8782,398.6581,0.903,14.1953,25.3605,4.2646,84.4159,87.79299999999999,1.0251,3.1551,28.5252,1.2551,71.7074,156.1623,1.1526,5.7974,31.0484,2.2512,79.9574,220.6562,1.2236,8.3502,32.3346,3.1714,85.1359,271.3491,1.3267,10.6587,33.7752,4.2245,85.2172,78.7999,1.1421,3.3507,26.8601,1.2586,71.508
600408,*ST安泰,0.1759,511.6543,1.1738,76.6741,0.1155,779.2208,0.5196,346.4203,3.0693,58.6453,0.3507,513.2592,0.9604,281.1329,4.7075,57.3553,0.632,427.2152,1.7944,200.6242,9.457,38.067,1.2356,291.3564,0.6304,142.7665,2.0234,44.4796,0.3923,229.4163,1.5686,114.75200000000001,5.2274,34.4339,0.9153,196.6568,2.588,104.3277,7.4468,36.2572,1.5347,175.9301,3.9345,91.4983,13.7612,26.1605,2.5931,138.83,1.4733,61.0874,3.3415,26.934,0.8581,104.8829
600508,上海能源,1.2276,73.3138,2.767,32.5262,0.4802,187.4219,3.5205,51.1291,6.6004,27.2711,0.9062,198.6316,5.5749,48.4314,9.7452,27.7059,1.4969999999999999,180.3607,8.8453,40.6996,13.6936,26.2897,2.1136,170.3255,4.6781,19.2386,3.3919,26.5338,0.5174,173.9467,11.9561,15.0551,6.6355,27.1268,1.1376,158.2278,19.7908,13.6427,10.5596,25.5692,1.6791,160.8004,28.4736,12.6433,16.0166,22.4767,2.2186,162.2645,7.8151,11.5162,3.3321,27.01,0.5352,168.1614
002189,利达光电,0.9173,98.11399999999999,2.4961,36.0562,0.3653,246.3728,1.7388,103.5197,4.8033,37.4742,0.7546,238.537,2.5922,104.1586,7.4817,36.0881,1.1312,238.6846,3.6578,98.4198,9.691,37.1479,1.5863,226.9432,0.8221,109.4757,2.5456,35.3551,0.3767,238.9169,1.7575,102.4182,5.3913,33.3871,0.8057,223.4082,2.6086,103.5038,8.6618,31.1714,1.2548,215.1737,3.6707,98.0739,11.6095,31.0091,1.7449,206.3155,0.8812,102.1335,3.3298,27.0287,0.4147,217.0244
002620,瑞和股份,0.5437,165.5325,3.156,28.5171,0.3135,287.0813,0.9766,184.3129,6.9373,25.9467,0.4723,381.1137,1.5166,178.0298,11.0125,24.5176,0.7953,339.4945,2.1287,169.1173,14.2146,25.3261,1.197,300.7519,0.3981,226.0739,2.8560000000000003,31.5126,0.2281,394.5638,0.8746,205.8084,6.6012,27.2678,0.505,356.4356,1.3073,206.5325,10.5921,25.4907,0.7677,351.6999,1.8583,193.7254,14.1357,25.4674,1.1327,317.8247,0.4264,211.0694,3.3145,27.1534,0.2778,323.9741
002137,麦达数字,0.9538,94.3594,4.7575,18.9175,0.3011,298.904,1.6188,111.1935,8.0573,22.34,0.4947,363.8569,2.5102,107.5612,10.9269,24.7097,0.7979999999999999,338.3459,3.3634,107.0345,14.4097,24.9832,1.1507,312.853,0.8629,104.2995,2.7852,32.3137,0.1928,466.805,1.6516,108.9852,5.6848,31.6634,0.4128,436.0465,2.5546,105.6917,9.2743,29.1127,0.6308,428.0279,3.6852,97.68799999999999,13.5771,26.5152,0.9096,395.7784,0.9926,90.671,3.3058,27.2249,0.2291,392.8416
600490,鹏欣资源,5.7572,15.6326,1.7454,51.5641,0.3031,296.9317,17.2,10.4651,3.0973,58.1151,0.7018,256.4833,30.3878,8.8851,4.7633,56.6834,1.0523,256.5808,41.3324,8.7099,5.0582,71.1716,1.469,245.0647,32.2027,2.7948,1.2077,74.5218,0.3204,280.8989,50.4105,3.5707,2.7834,64.6691,0.7797,230.858,116.8501,2.3107,6.3126,42.7716,1.5705,171.9198,347.468,1.0361,8.4759,42.4734,2.3194,155.2126,117.6905,0.7647,3.3021,27.2554,0.6966,129.19899999999998
600461,洪城水业,0.8545,105.3248,2.8763,31.2902,0.3287,273.8059,3.134,57.4346,10.0538,17.9037,0.9758,184.46400000000003,4.421,61.0722,13.7932,19.5749,1.5037,179.5571,6.5352,55.0863,23.5962,15.2567,2.0957,171.7803,1.1912,75.5541,3.5754,25.171999999999997,0.3756,239.6166,2.4757,72.7067,6.9738,25.8109,0.7744,232.438,3.985,67.7541,10.8716,24.8354,1.2516,215.7239,6.4585,55.7405,16.3035,22.0811,1.6462,218.6855,2.0148,44.6694,3.3002,27.2711,0.4514,199.3797
